student_id|ku_id|stdy_id|end_time|gndr_cd|scl_year_cd|uds_ab_yn|app_ab_yn|cal_ab_yn|exp_ab_yn|crrct_yn
100163862|B116|207117562|2019-06-30 10:58:35|M|2|1|0|1|0|1
100163862|B116|207117562|2019-06-30 10:58:35|M|2|1|0|1|0|1
100163862|B116|207117562|2019-06-30 10:58:35|M|2|1|0|1|0|1
100163862|B116|207117562|2019-06-30 10:58:35|M|2|1|0|1|0|1
100163862|B116|207117562|2019-06-30 10:58:35|M|2|1|0|1|0|1
100163862|B116|207117562|2019-06-30 10:58:35|M|2|1|0|1|0|1
100209871|B013|207117583|2019-06-30 11:04:44|M|2|1|0|0|0|0
100209871|B013|207117583|2019-06-30 11:04:44|M|2|1|0|0|0|0
100209871|B013|207117583|2019-06-30 11:04:44|M|2|1|0|0|0|0
100209871|B013|207117583|2019-06-30 11:04:44|M|2|1|0|0|0|1
100209871|B013|207117583|2019-06-30 11:04:44|M|2|1|0|0|0|1
100209871|B013|207117583|2019-06-30 11:04:44|M|2|1|0|0|0|1
100209871|B013|207117583|2019-06-30 11:04:44|M|2|1|0|0|0|1
100209871|B013|207117583|2019-06-30 11:04:44|M|2|1|0|0|0|1
100209871|B013|207117583|2019-06-30 11:04:44|M|2|1|0|0|0|1
100209871|B013|207117583|2019-06-30 11:04:44|M|2|1|0|0|0|1
100209871|B013|207117583|2019-06-30 11:04:44|M|2|1|0|0|0|1
100209871|B013|207117583|2019-06-30 11:04:44|M|2|1|0|0|0|1
100209871|B013|207117583|2019-06-30 11:04:44|M|2|1|0|0|0|1
100209871|B013|207117583|2019-06-30 11:04:44|M|2|1|0|0|0|1
100209871|B013|207117583|2019-06-30 11:04:44|M|2|1|0|0|0|1
100208613|D006|207117551|2019-06-30 11:49:08|F|3|1|0|0|0|1
100208613|D006|207117551|2019-06-30 11:49:08|F|3|1|0|0|0|1
100208613|D006|207117551|2019-06-30 11:49:08|F|3|1|0|0|0|1
100208613|D006|207117551|2019-06-30 11:49:08|F|3|1|0|0|0|1
100208613|D006|207117551|2019-06-30 11:49:08|F|3|1|0|0|0|1
100208613|D006|207117551|2019-06-30 11:49:08|F|3|1|0|0|0|1
100208613|D006|207117551|2019-06-30 11:49:08|F|3|1|0|0|0|1
100208613|D006|207117551|2019-06-30 11:49:08|F|3|1|0|0|0|1
100208613|D006|207117551|2019-06-30 11:49:08|F|3|1|0|0|0|0
100208613|D006|207117551|2019-06-30 11:49:08|F|3|1|0|0|0|1
100208613|D006|207117551|2019-06-30 11:49:08|F|3|1|0|0|0|1
100208613|D006|207117551|2019-06-30 11:49:08|F|3|1|0|0|0|0
100208613|D006|207117551|2019-06-30 11:49:08|F|3|1|0|0|0|1
100208613|D006|207117551|2019-06-30 11:49:08|F|3|1|0|0|0|1
100208613|D006|207117551|2019-06-30 11:49:08|F|3|1|0|0|0|1
100208613|D006|207117551|2019-06-30 11:49:08|F|3|1|0|0|0|0
100208613|D006|207117551|2019-06-30 11:49:08|F|3|1|0|0|0|1
100208613|D006|207117551|2019-06-30 11:49:08|F|3|1|0|0|0|1
100208613|D006|207117551|2019-06-30 11:49:08|F|3|1|0|0|0|0
100208613|D006|207117551|2019-06-30 11:49:08|F|3|1|0|0|0|0
100208613|D006|207117551|2019-06-30 11:49:08|F|3|1|0|0|0|1
100208613|D006|207117551|2019-06-30 11:49:08|F|3|1|0|0|0|1
100208613|D006|207117551|2019-06-30 11:49:08|F|3|1|0|0|0|1
100211480|A007|207117445|2019-06-30 10:56:11|F|0|1|0|0|1|1
100211480|A007|207117445|2019-06-30 10:56:11|F|0|1|0|0|1|1
100211480|A007|207117445|2019-06-30 10:56:11|F|0|1|0|0|1|1
100211480|A007|207117445|2019-06-30 10:56:11|F|0|1|0|0|1|1
100211480|A007|207117445|2019-06-30 10:56:11|F|0|1|0|0|1|1
100211480|A007|207117445|2019-06-30 10:56:11|F|0|1|0|0|1|1
100211480|A007|207117445|2019-06-30 10:56:11|F|0|1|0|0|1|1
100211480|A007|207117445|2019-06-30 10:56:11|F|0|1|0|0|1|1
100211480|A007|207117445|2019-06-30 10:56:11|F|0|1|0|0|1|1
100211480|A007|207117445|2019-06-30 10:56:11|F|0|1|0|0|1|0
100177294|A097|207117523|2019-06-30 10:58:35|F|1|0|0|1|0|1
100177294|A097|207117523|2019-06-30 10:58:35|F|1|0|0|1|0|1
100177294|A097|207117523|2019-06-30 10:58:35|F|1|0|0|1|0|1
100177294|A097|207117523|2019-06-30 10:58:35|F|1|0|0|1|0|1
100177294|A097|207117523|2019-06-30 10:58:35|F|1|0|0|1|0|1
100177294|A097|207117523|2019-06-30 10:58:35|F|1|0|0|1|0|1
100177294|A097|207117523|2019-06-30 10:58:35|F|1|0|0|1|0|0
100177294|A097|207117523|2019-06-30 10:58:35|F|1|0|0|1|0|1
100177294|A097|207117523|2019-06-30 10:58:35|F|1|0|0|1|0|1
100177294|A097|207117523|2019-06-30 10:58:35|F|1|0|0|1|0|1
100177294|A097|207117523|2019-06-30 10:58:35|F|1|0|0|1|0|1
100208192|A024|207117591|2019-06-30 10:59:51|M|1|1|0|0|0|1
100208192|A024|207117591|2019-06-30 10:59:51|M|1|1|0|0|0|1
100208192|A024|207117591|2019-06-30 10:59:51|M|1|1|0|0|0|1
100208192|A024|207117591|2019-06-30 10:59:51|M|1|1|0|0|0|1
100208192|A024|207117591|2019-06-30 10:59:51|M|1|1|0|0|0|1
100208192|A024|207117591|2019-06-30 10:59:51|M|1|1|0|0|0|1
100208192|A024|207117591|2019-06-30 10:59:51|M|1|1|0|0|0|1
100208192|A024|207117591|2019-06-30 10:59:51|M|1|1|0|0|0|0
100208192|A024|207117591|2019-06-30 10:59:51|M|1|1|0|0|0|1
100208192|A024|207117591|2019-06-30 10:59:51|M|1|1|0|0|0|1
100208192|A024|207117591|2019-06-30 10:59:51|M|1|1|0|0|0|1
100163862|B116|207117611|2019-06-30 11:00:25|M|2|1|0|1|0|1
100163862|B116|207117611|2019-06-30 11:00:25|M|2|1|0|1|0|1
100163862|B116|207117611|2019-06-30 11:00:25|M|2|1|0|1|0|1
100163862|B116|207117611|2019-06-30 11:00:25|M|2|1|0|1|0|1
100163862|B116|207117611|2019-06-30 11:00:25|M|2|1|0|1|0|1
100163862|B116|207117611|2019-06-30 11:00:25|M|2|1|0|1|0|1
100163862|B116|207117611|2019-06-30 11:00:25|M|2|1|0|1|0|1
100163862|B116|207117611|2019-06-30 11:00:25|M|2|1|0|1|0|1
100163862|B116|207117611|2019-06-30 11:00:25|M|2|1|0|1|0|1
100163862|B116|207117611|2019-06-30 11:00:25|M|2|1|0|1|0|1
100169549|A062|207117578|2019-06-30 11:00:31|F|1|0|0|1|0|1
100169549|A062|207117578|2019-06-30 11:00:31|F|1|0|0|1|0|1
100169549|A062|207117578|2019-06-30 11:00:31|F|1|0|0|1|0|1
100169549|A062|207117578|2019-06-30 11:00:31|F|1|0|0|1|0|1
100169549|A062|207117578|2019-06-30 11:00:31|F|1|0|0|1|0|1
100169549|A062|207117578|2019-06-30 11:00:31|F|1|0|0|1|0|1
100169549|A062|207117578|2019-06-30 11:00:31|F|1|0|0|1|0|1
100169549|A062|207117578|2019-06-30 11:00:31|F|1|0|0|1|0|1
100169549|A062|207117578|2019-06-30 11:00:31|F|1|0|0|1|0|1
100169549|A062|207117578|2019-06-30 11:00:31|F|1|0|0|1|0|1
100169549|A062|207117578|2019-06-30 11:00:31|F|1|0|0|1|0|1
100169549|A062|207117578|2019-06-30 11:00:31|F|1|0|0|1|0|1
100169549|A062|207117578|2019-06-30 11:00:31|F|1|0|0|1|0|1
100169549|A062|207117578|2019-06-30 11:00:31|F|1|0|0|1|0|1
100169549|A062|207117578|2019-06-30 11:00:31|F|1|0|0|1|0|1
100181423|B002|207117623|2019-06-30 11:01:38|F|1|1|0|0|0|1
100181423|B002|207117623|2019-06-30 11:01:38|F|1|1|0|0|0|1
100181423|B002|207117623|2019-06-30 11:01:38|F|1|1|0|0|0|1
100181423|B002|207117623|2019-06-30 11:01:38|F|1|1|0|0|0|1
100181423|B002|207117623|2019-06-30 11:01:38|F|1|1|0|0|0|1
100181423|B002|207117623|2019-06-30 11:01:38|F|1|1|0|0|0|1
100181423|B002|207117623|2019-06-30 11:01:38|F|1|1|0|0|0|1
100181423|B002|207117623|2019-06-30 11:01:38|F|1|1|0|0|0|1
100181423|B002|207117623|2019-06-30 11:01:38|F|1|1|0|0|0|1
100181423|B002|207117623|2019-06-30 11:01:38|F|1|1|0|0|0|1
100194231|A086|207117640|2019-06-30 11:02:53|M|1|1|0|0|1|1
100194231|A086|207117640|2019-06-30 11:02:53|M|1|1|0|0|1|1
100194231|A086|207117640|2019-06-30 11:02:53|M|1|1|0|0|1|1
100194231|A086|207117640|2019-06-30 11:02:53|M|1|1|0|0|1|1
100194231|A086|207117640|2019-06-30 11:02:53|M|1|1|0|0|1|1
100194231|A086|207117640|2019-06-30 11:02:53|M|1|1|0|0|1|1
100194231|A086|207117640|2019-06-30 11:02:53|M|1|1|0|0|1|1
100194231|A086|207117640|2019-06-30 11:02:53|M|1|1|0|0|1|1
100194231|A086|207117640|2019-06-30 11:02:53|M|1|1|0|0|1|1
100194231|A086|207117640|2019-06-30 11:02:53|M|1|1|0|0|1|1
100190312|A024|207117743|2019-06-30 11:04:50|F|0|1|0|0|0|1
100190312|A024|207117743|2019-06-30 11:04:50|F|0|1|0|0|0|1
100190312|A024|207117743|2019-06-30 11:04:50|F|0|1|0|0|0|0
100190312|A024|207117743|2019-06-30 11:04:50|F|0|1|0|0|0|1
100190312|A024|207117743|2019-06-30 11:04:50|F|0|1|0|0|0|1
100190312|A024|207117743|2019-06-30 11:04:50|F|0|1|0|0|0|1
100190312|A024|207117743|2019-06-30 11:04:50|F|0|1|0|0|0|1
100190312|A024|207117743|2019-06-30 11:04:50|F|0|1|0|0|0|1
100190312|A024|207117743|2019-06-30 11:04:50|F|0|1|0|0|0|1
100190312|A024|207117743|2019-06-30 11:04:50|F|0|1|0|0|0|1
100167143|D051|207117150|2019-06-30 10:56:50|F|4|0|0|1|0|1
100167143|D051|207117150|2019-06-30 10:56:50|F|4|0|0|1|0|1
100167143|D051|207117150|2019-06-30 10:56:50|F|4|0|0|1|0|0
100167143|D051|207117150|2019-06-30 10:56:50|F|4|0|0|1|0|0
100167143|D051|207117150|2019-06-30 10:56:50|F|4|0|0|1|0|1
100167143|D051|207117150|2019-06-30 10:56:50|F|4|0|0|1|0|1
100167143|D051|207117150|2019-06-30 10:56:50|F|4|0|0|1|0|1
100167143|D051|207117150|2019-06-30 10:56:50|F|4|0|0|1|0|0
100167143|D051|207117150|2019-06-30 10:56:50|F|4|0|0|1|0|1
100167143|D051|207117150|2019-06-30 10:56:50|F|4|0|0|1|0|1
100167143|D051|207117150|2019-06-30 10:56:50|F|4|0|0|1|0|0
100167143|D051|207117150|2019-06-30 10:56:50|F|4|0|0|1|0|1
100167143|D051|207117150|2019-06-30 10:56:50|F|4|0|0|1|0|1
100167143|D051|207117150|2019-06-30 10:56:50|F|4|0|0|1|0|1
100167143|D051|207117150|2019-06-30 10:56:50|F|4|0|0|1|0|1
100194231|A086|207117538|2019-06-30 10:59:37|M|1|1|0|0|1|1
100194231|A086|207117538|2019-06-30 10:59:37|M|1|1|0|0|1|1
100194231|A086|207117538|2019-06-30 10:59:37|M|1|1|0|0|1|1
100194231|A086|207117538|2019-06-30 10:59:37|M|1|1|0|0|1|1
100194231|A086|207117538|2019-06-30 10:59:37|M|1|1|0|0|1|1
100194231|A086|207117538|2019-06-30 10:59:37|M|1|1|0|0|1|1
100194231|A086|207117538|2019-06-30 10:59:37|M|1|1|0|0|1|1
100194231|A086|207117538|2019-06-30 10:59:37|M|1|1|0|0|1|1
100194231|A086|207117538|2019-06-30 10:59:37|M|1|1|0|0|1|1
100194231|A086|207117538|2019-06-30 10:59:37|M|1|1|0|0|1|1
100210881|A007|207117537|2019-06-30 11:00:57|F|0|1|0|0|1|1
100210881|A007|207117537|2019-06-30 11:00:57|F|0|1|0|0|1|1
100210881|A007|207117537|2019-06-30 11:00:57|F|0|1|0|0|1|1
100210881|A007|207117537|2019-06-30 11:00:57|F|0|1|0|0|1|1
100210881|A007|207117537|2019-06-30 11:00:57|F|0|1|0|0|1|1
100210881|A007|207117537|2019-06-30 11:00:57|F|0|1|0|0|1|1
100210881|A007|207117537|2019-06-30 11:00:57|F|0|1|0|0|1|1
100210881|A007|207117537|2019-06-30 11:00:57|F|0|1|0|0|1|1
100210881|A007|207117537|2019-06-30 11:00:57|F|0|1|0|0|1|1
100210881|A007|207117537|2019-06-30 11:00:57|F|0|1|0|0|1|1
100204980|A035|207117580|2019-06-30 11:01:04|M|1|1|0|0|0|1
100204980|A035|207117580|2019-06-30 11:01:04|M|1|1|0|0|0|1
100204980|A035|207117580|2019-06-30 11:01:04|M|1|1|0|0|0|0
100204980|A035|207117580|2019-06-30 11:01:04|M|1|1|0|0|0|1
100204980|A035|207117580|2019-06-30 11:01:04|M|1|1|0|0|0|1
100204980|A035|207117580|2019-06-30 11:01:04|M|1|1|0|0|0|1
100204980|A035|207117580|2019-06-30 11:01:04|M|1|1|0|0|0|1
100204980|A035|207117580|2019-06-30 11:01:04|M|1|1|0|0|0|1
100204980|A035|207117580|2019-06-30 11:01:04|M|1|1|0|0|0|1
100204980|A035|207117580|2019-06-30 11:01:04|M|1|1|0|0|0|0
100204980|A035|207117580|2019-06-30 11:01:04|M|1|1|0|0|0|1
100204980|A035|207117580|2019-06-30 11:01:04|M|1|1|0|0|0|0
100204980|A035|207117580|2019-06-30 11:01:04|M|1|1|0|0|0|1
100183995|A007|207117560|2019-06-30 11:01:26|M|1|1|0|0|1|1
100183995|A007|207117560|2019-06-30 11:01:26|M|1|1|0|0|1|1
100183995|A007|207117560|2019-06-30 11:01:26|M|1|1|0|0|1|1
100183995|A007|207117560|2019-06-30 11:01:26|M|1|1|0|0|1|1
100183995|A007|207117560|2019-06-30 11:01:26|M|1|1|0|0|1|1
100183995|A007|207117560|2019-06-30 11:01:26|M|1|1|0|0|1|1
100183995|A007|207117560|2019-06-30 11:01:26|M|1|1|0|0|1|1
100183995|A007|207117560|2019-06-30 11:01:26|M|1|1|0|0|1|1
100183995|A007|207117560|2019-06-30 11:01:26|M|1|1|0|0|1|1
100183995|A007|207117560|2019-06-30 11:01:26|M|1|1|0|0|1|1
100208192|A024|207117658|2019-06-30 11:01:31|M|1|1|0|0|0|1
100208192|A024|207117658|2019-06-30 11:01:31|M|1|1|0|0|0|1
100208192|A024|207117658|2019-06-30 11:01:31|M|1|1|0|0|0|1
100208192|A024|207117658|2019-06-30 11:01:31|M|1|1|0|0|0|1
100208192|A024|207117658|2019-06-30 11:01:31|M|1|1|0|0|0|0
100208192|A024|207117658|2019-06-30 11:01:31|M|1|1|0|0|0|1
100208192|A024|207117658|2019-06-30 11:01:31|M|1|1|0|0|0|1
100208192|A024|207117658|2019-06-30 11:01:31|M|1|1|0|0|0|1
100208192|A024|207117658|2019-06-30 11:01:31|M|1|1|0|0|0|1
100208192|A024|207117658|2019-06-30 11:01:31|M|1|1|0|0|0|1
100208192|A024|207117658|2019-06-30 11:01:31|M|1|1|0|0|0|1
100163584|E095|207117810|2019-06-30 11:05:39|F|1|1|0|0|0|1
100163584|E095|207117810|2019-06-30 11:05:39|F|1|1|0|0|0|1
100163584|E095|207117810|2019-06-30 11:05:39|F|1|1|0|0|0|1
100163584|E095|207117810|2019-06-30 11:05:39|F|1|1|0|0|0|1
100163584|E095|207117810|2019-06-30 11:05:39|F|1|1|0|0|0|1
100163584|E095|207117810|2019-06-30 11:05:39|F|1|1|0|0|0|1
100163584|E095|207117810|2019-06-30 11:05:39|F|1|1|0|0|0|1
100163584|E095|207117810|2019-06-30 11:05:39|F|1|1|0|0|0|1
100163584|E095|207117810|2019-06-30 11:05:39|F|1|1|0|0|0|1
100163584|E095|207117810|2019-06-30 11:05:39|F|1|1|0|0|0|1
100211149|A034|207117646|2019-06-30 11:09:48|F|1|1|0|0|0|1
100211149|A034|207117646|2019-06-30 11:09:48|F|1|1|0|0|0|1
100211149|A034|207117646|2019-06-30 11:09:48|F|1|1|0|0|0|1
100211149|A034|207117646|2019-06-30 11:09:48|F|1|1|0|0|0|1
100211149|A034|207117646|2019-06-30 11:09:48|F|1|1|0|0|0|0
100211149|A034|207117646|2019-06-30 11:09:48|F|1|1|0|0|0|0
100211149|A034|207117646|2019-06-30 11:09:48|F|1|1|0|0|0|0
100211149|A034|207117646|2019-06-30 11:09:48|F|1|1|0|0|0|1
100211149|A034|207117646|2019-06-30 11:09:48|F|1|1|0|0|0|1
100211149|A034|207117646|2019-06-30 11:09:48|F|1|1|0|0|0|0
100211149|A034|207117646|2019-06-30 11:09:48|F|1|1|0|0|0|1
100211149|A034|207117646|2019-06-30 11:09:48|F|1|1|0|0|0|0
100211149|A034|207117646|2019-06-30 11:09:48|F|1|1|0|0|0|1
100211149|A034|207117646|2019-06-30 11:09:48|F|1|1|0|0|0|0
100211149|A034|207117646|2019-06-30 11:09:48|F|1|1|0|0|0|0
100211149|A034|207117646|2019-06-30 11:09:48|F|1|1|0|0|0|1
100211149|A034|207117646|2019-06-30 11:09:48|F|1|1|0|0|0|0
100211149|A034|207117646|2019-06-30 11:09:48|F|1|1|0|0|0|1
100211149|A034|207117646|2019-06-30 11:09:48|F|1|1|0|0|0|0
100211149|A034|207117646|2019-06-30 11:09:48|F|1|1|0|0|0|0
100211149|A034|207117646|2019-06-30 11:09:48|F|1|1|0|0|0|1
100211149|A034|207117646|2019-06-30 11:09:48|F|1|1|0|0|0|1
100211149|A034|207117646|2019-06-30 11:09:48|F|1|1|0|0|0|1
100211149|A034|207117646|2019-06-30 11:09:48|F|1|1|0|0|0|1
100211149|A034|207117646|2019-06-30 11:09:48|F|1|1|0|0|0|1
100211149|A034|207117646|2019-06-30 11:09:48|F|1|1|0|0|0|0
100190312|A024|207117671|2019-06-30 11:03:01|F|0|1|0|0|0|1
100190312|A024|207117671|2019-06-30 11:03:01|F|0|1|0|0|0|1
100190312|A024|207117671|2019-06-30 11:03:01|F|0|1|0|0|0|1
100190312|A024|207117671|2019-06-30 11:03:01|F|0|1|0|0|0|1
100190312|A024|207117671|2019-06-30 11:03:01|F|0|1|0|0|0|1
100190312|A024|207117671|2019-06-30 11:03:01|F|0|1|0|0|0|1
100190312|A024|207117671|2019-06-30 11:03:01|F|0|1|0|0|0|1
100190312|A024|207117671|2019-06-30 11:03:01|F|0|1|0|0|0|1
100190312|A024|207117671|2019-06-30 11:03:01|F|0|1|0|0|0|0
100190312|A024|207117671|2019-06-30 11:03:01|F|0|1|0|0|0|1
100174886|B038|207116358|2019-06-30 11:04:00|M|1|0|0|1|0|1
100174886|B038|207116358|2019-06-30 11:04:00|M|1|0|0|1|0|1
100174886|B038|207116358|2019-06-30 11:04:00|M|1|0|0|1|0|1
100174886|B038|207116358|2019-06-30 11:04:00|M|1|0|0|1|0|1
100174886|B038|207116358|2019-06-30 11:04:00|M|1|0|0|1|0|1
100174886|B038|207116358|2019-06-30 11:04:00|M|1|0|0|1|0|1
100174886|B038|207116358|2019-06-30 11:04:00|M|1|0|0|1|0|1
100174886|B038|207116358|2019-06-30 11:04:00|M|1|0|0|1|0|1
100174886|B038|207116358|2019-06-30 11:04:00|M|1|0|0|1|0|1
100174886|B038|207116358|2019-06-30 11:04:00|M|1|0|0|1|0|1
100211190|D079|207117647|2019-06-30 11:05:21|M|5|0|0|1|0|1
100211190|D079|207117647|2019-06-30 11:05:21|M|5|0|0|1|0|1
100211190|D079|207117647|2019-06-30 11:05:21|M|5|0|0|1|0|1
100211190|D079|207117647|2019-06-30 11:05:21|M|5|0|0|1|0|1
100211190|D079|207117647|2019-06-30 11:05:21|M|5|0|0|1|0|1
100211190|D079|207117647|2019-06-30 11:05:21|M|5|0|0|1|0|1
100211190|D079|207117647|2019-06-30 11:05:21|M|5|0|0|1|0|0
100211190|D079|207117647|2019-06-30 11:05:21|M|5|0|0|1|0|1
100211190|D079|207117647|2019-06-30 11:05:21|M|5|0|0|1|0|1
100211190|D079|207117647|2019-06-30 11:05:21|M|5|0|0|1|0|1
100211190|D079|207117647|2019-06-30 11:05:21|M|5|0|0|1|0|1
100211190|D079|207117647|2019-06-30 11:05:21|M|5|0|0|1|0|1
100211190|D079|207117848|2019-06-30 11:07:53|M|5|0|0|1|0|1
100211190|D079|207117848|2019-06-30 11:07:53|M|5|0|0|1|0|1
100211190|D079|207117848|2019-06-30 11:07:53|M|5|0|0|1|0|1
100211190|D079|207117848|2019-06-30 11:07:53|M|5|0|0|1|0|1
100211190|D079|207117848|2019-06-30 11:07:53|M|5|0|0|1|0|1
100211190|D079|207117848|2019-06-30 11:07:53|M|5|0|0|1|0|1
100211190|D079|207117848|2019-06-30 11:07:53|M|5|0|0|1|0|1
100211190|D079|207117848|2019-06-30 11:07:53|M|5|0|0|1|0|1
100211190|D079|207117848|2019-06-30 11:07:53|M|5|0|0|1|0|1
100211190|D079|207117848|2019-06-30 11:07:53|M|5|0|0|1|0|1
100199818|C048|207117769|2019-06-30 11:14:18|M|3|0|0|1|0|1
100199818|C048|207117769|2019-06-30 11:14:18|M|3|0|0|1|0|1
100199818|C048|207117769|2019-06-30 11:14:18|M|3|0|0|1|0|1
100199818|C048|207117769|2019-06-30 11:14:18|M|3|0|0|1|0|1
100199818|C048|207117769|2019-06-30 11:14:18|M|3|0|0|1|0|1
100199818|C048|207117769|2019-06-30 11:14:18|M|3|0|0|1|0|1
100199818|C048|207117769|2019-06-30 11:14:18|M|3|0|0|1|0|1
100199818|C048|207117769|2019-06-30 11:14:18|M|3|0|0|1|0|0
100199818|C048|207117769|2019-06-30 11:14:18|M|3|0|0|1|0|0
100199818|C048|207117769|2019-06-30 11:14:18|M|3|0|0|1|0|1
100199818|C048|207117769|2019-06-30 11:14:18|M|3|0|0|1|0|1
100199818|C048|207117769|2019-06-30 11:14:18|M|3|0|0|1|0|1
100199818|C048|207117769|2019-06-30 11:14:18|M|3|0|0|1|0|0
100199818|C048|207117769|2019-06-30 11:14:18|M|3|0|0|1|0|1
100199818|C048|207117769|2019-06-30 11:14:18|M|3|0|0|1|0|0
100200032|D018|207081373|2019-06-30 11:01:33|M|4|1|0|0|0|0
100200032|D018|207081373|2019-06-30 11:01:33|M|4|1|0|0|0|0
100200032|D018|207081373|2019-06-30 11:01:33|M|4|1|0|0|0|1
100200032|D018|207081373|2019-06-30 11:01:33|M|4|1|0|0|0|1
100200032|D018|207081373|2019-06-30 11:01:33|M|4|1|0|0|0|1
100200032|D018|207081373|2019-06-30 11:01:33|M|4|1|0|0|0|1
100200032|D018|207081373|2019-06-30 11:01:33|M|4|1|0|0|0|0
100200032|D018|207081373|2019-06-30 11:01:33|M|4|1|0|0|0|1
100200032|D018|207081373|2019-06-30 11:01:33|M|4|1|0|0|0|1
100200032|D018|207081373|2019-06-30 11:01:33|M|4|1|0|0|0|1
100200032|D018|207081373|2019-06-30 11:01:33|M|4|1|0|0|0|0
100200032|D018|207081373|2019-06-30 11:01:33|M|4|1|0|0|0|1
100200032|D018|207081373|2019-06-30 11:01:33|M|4|1|0|0|0|1
100200032|D018|207081373|2019-06-30 11:01:33|M|4|1|0|0|0|0
100200032|D018|207081373|2019-06-30 11:01:33|M|4|1|0|0|0|1
100181423|B002|207117688|2019-06-30 11:03:32|F|1|1|0|0|0|0
100181423|B002|207117688|2019-06-30 11:03:32|F|1|1|0|0|0|1
100181423|B002|207117688|2019-06-30 11:03:32|F|1|1|0|0|0|1
100181423|B002|207117688|2019-06-30 11:03:32|F|1|1|0|0|0|1
100181423|B002|207117688|2019-06-30 11:03:32|F|1|1|0|0|0|1
100181423|B002|207117688|2019-06-30 11:03:32|F|1|1|0|0|0|1
100181423|B002|207117688|2019-06-30 11:03:32|F|1|1|0|0|0|1
100181423|B002|207117688|2019-06-30 11:03:32|F|1|1|0|0|0|1
100181423|B002|207117688|2019-06-30 11:03:32|F|1|1|0|0|0|1
100181423|B002|207117688|2019-06-30 11:03:32|F|1|1|0|0|0|1
100171857|A078|207117706|2019-06-30 11:04:06|M|1|1|0|0|0|1
100171857|A078|207117706|2019-06-30 11:04:06|M|1|1|0|0|0|1
100171857|A078|207117706|2019-06-30 11:04:06|M|1|1|0|0|0|1
100171857|A078|207117706|2019-06-30 11:04:06|M|1|1|0|0|0|1
100171857|A078|207117706|2019-06-30 11:04:06|M|1|1|0|0|0|1
100171857|A078|207117706|2019-06-30 11:04:06|M|1|1|0|0|0|1
100171857|A078|207117706|2019-06-30 11:04:06|M|1|1|0|0|0|1
100171857|A078|207117706|2019-06-30 11:04:06|M|1|1|0|0|0|1
100171857|A078|207117706|2019-06-30 11:04:06|M|1|1|0|0|0|1
100171857|A078|207117706|2019-06-30 11:04:06|M|1|1|0|0|0|1
100210910|A006|207118081|2019-06-30 11:13:05|F|0|1|0|0|0|1
100210910|A006|207118081|2019-06-30 11:13:05|F|0|1|0|0|0|1
100210910|A006|207118081|2019-06-30 11:13:05|F|0|1|0|0|0|1
100210910|A006|207118081|2019-06-30 11:13:05|F|0|1|0|0|0|1
100210910|A006|207118081|2019-06-30 11:13:05|F|0|1|0|0|0|1
100210910|A006|207118081|2019-06-30 11:13:05|F|0|1|0|0|0|1
100210910|A006|207118081|2019-06-30 11:13:05|F|0|1|0|0|0|1
100210910|A006|207118081|2019-06-30 11:13:05|F|0|1|0|0|0|1
100210910|A006|207118081|2019-06-30 11:13:05|F|0|1|0|0|0|1
100210910|A006|207118081|2019-06-30 11:13:05|F|0|1|0|0|0|1
100198745|C017|207117693|2019-06-30 11:07:09|F|2|0|0|1|0|0
100198745|C017|207117693|2019-06-30 11:07:09|F|2|0|0|1|0|0
100198745|C017|207117693|2019-06-30 11:07:09|F|2|0|0|1|0|0
100198745|C017|207117693|2019-06-30 11:07:09|F|2|0|0|1|0|1
100198745|C017|207117693|2019-06-30 11:07:09|F|2|0|0|1|0|1
100198745|C017|207117693|2019-06-30 11:07:09|F|2|0|0|1|0|0
100198745|C017|207117693|2019-06-30 11:07:09|F|2|0|0|1|0|0
100198745|C017|207117693|2019-06-30 11:07:09|F|2|0|0|1|0|1
100198745|C017|207117693|2019-06-30 11:07:09|F|2|0|0|1|0|1
100198745|C017|207117693|2019-06-30 11:07:09|F|2|0|0|1|0|0
100198745|C017|207117693|2019-06-30 11:07:09|F|2|0|0|1|0|0
100198745|C017|207117693|2019-06-30 11:07:09|F|2|0|0|1|0|1
100198745|C017|207117693|2019-06-30 11:07:09|F|2|0|0|1|0|1
100198745|C017|207117693|2019-06-30 11:07:09|F|2|0|0|1|0|0
100198745|C017|207117693|2019-06-30 11:07:09|F|2|0|0|1|0|0
100183995|A007|207117686|2019-06-30 11:08:40|M|1|1|0|0|0|1
100183995|A007|207117686|2019-06-30 11:08:40|M|1|1|0|0|0|1
100183995|A007|207117686|2019-06-30 11:08:40|M|1|1|0|0|0|1
100183995|A007|207117686|2019-06-30 11:08:40|M|1|1|0|0|0|1
100183995|A007|207117686|2019-06-30 11:08:40|M|1|1|0|0|0|1
100183995|A007|207117686|2019-06-30 11:08:40|M|1|1|0|0|0|1
100183995|A007|207117686|2019-06-30 11:08:40|M|1|1|0|0|0|1
100183995|A007|207117686|2019-06-30 11:08:40|M|1|1|0|0|0|1
100183995|A007|207117686|2019-06-30 11:08:40|M|1|1|0|0|0|1
100183995|A007|207117686|2019-06-30 11:08:40|M|1|1|0|0|0|1
100183995|A007|207117686|2019-06-30 11:08:40|M|1|1|0|0|0|1
100183995|A007|207117686|2019-06-30 11:08:40|M|1|1|0|0|0|1
100183995|A007|207117686|2019-06-30 11:08:40|M|1|1|0|0|0|1
